ensembl_transcript_id_version	ensembl_gene_id
ENSRNOT00000033958.5	ENSRNOG00000022711
ENSRNOT00000064584.3	ENSRNOG00000042034
ENSRNOT00000047839.2	ENSRNOG00000069983
ENSRNOT00000085760.2	ENSRNOG00000008510
ENSRNOT00000029922.6	ENSRNOG00000008510
ENSRNOT00000090353.2	ENSRNOG00000062396
ENSRNOT00000007711.6	ENSRNOG00000005841
ENSRNOT00000108954.1	ENSRNOG00000067122
ENSRNOT00000101811.1	ENSRNOG00000066737
ENSRNOT00000080275.2	ENSRNOG00000060633
ENSRNOT00000077608.2	ENSRNOG00000051411
ENSRNOT00000021134.4	ENSRNOG00000015236
ENSRNOT00000115329.1	ENSRNOG00000015236
ENSRNOT00000120305.1	ENSRNOG00000069509
ENSRNOT00000106918.1	ENSRNOG00000068911
ENSRNOT00000118159.1	ENSRNOG00000069634
ENSRNOT00000036718.2	ENSRNOG00000027030
ENSRNOT00000073652.3	ENSRNOG00000047988
ENSRNOT00000115701.1	ENSRNOG00000069378
ENSRNOT00000084254.2	ENSRNOG00000067829
ENSRNOT00000068748.4	ENSRNOG00000036871
ENSRNOT00000012845.7	ENSRNOG00000036871
ENSRNOT00000093507.2	ENSRNOG00000036871
ENSRNOT00000004999.5	ENSRNOG00000003328
ENSRNOT00000100719.1	ENSRNOG00000003328
ENSRNOT00000088599.2	ENSRNOG00000055010
ENSRNOT00000108496.1	ENSRNOG00000055010
ENSRNOT00000099900.1	ENSRNOG00000055010
ENSRNOT00000087297.2	ENSRNOG00000021681
ENSRNOT00000095444.1	ENSRNOG00000021681
ENSRNOT00000103157.1	ENSRNOG00000021681
ENSRNOT00000117665.1	ENSRNOG00000021681
ENSRNOT00000107821.1	ENSRNOG00000021681
ENSRNOT00000029764.6	ENSRNOG00000021681
ENSRNOT00000104100.1	ENSRNOG00000010134
ENSRNOT00000115016.1	ENSRNOG00000010134
ENSRNOT00000013515.6	ENSRNOG00000010134
ENSRNOT00000110608.1	ENSRNOG00000070100
ENSRNOT00000078605.2	ENSRNOG00000060922
ENSRNOT00000108852.1	ENSRNOG00000064156
ENSRNOT00000011622.8	ENSRNOG00000008632
ENSRNOT00000118330.1	ENSRNOG00000069611
ENSRNOT00000097153.1	ENSRNOG00000069611
ENSRNOT00000120191.1	ENSRNOG00000069611
ENSRNOT00000106618.1	ENSRNOG00000066552
ENSRNOT00000055271.3	ENSRNOG00000036827
ENSRNOT00000105860.1	ENSRNOG00000036827
ENSRNOT00000119153.1	ENSRNOG00000069047
ENSRNOT00000090196.2	ENSRNOG00000057457
ENSRNOT00000013743.7	ENSRNOG00000010257
ENSRNOT00000118572.1	ENSRNOG00000069146
ENSRNOT00000101210.1	ENSRNOG00000004072
ENSRNOT00000117022.1	ENSRNOG00000004072
ENSRNOT00000036666.6	ENSRNOG00000004072
ENSRNOT00000108756.1	ENSRNOG00000004072
ENSRNOT00000023068.4	ENSRNOG00000016957
ENSRNOT00000117987.1	ENSRNOG00000055915
ENSRNOT00000087697.2	ENSRNOG00000055915
ENSRNOT00000118733.1	ENSRNOG00000055915
ENSRNOT00000104567.1	ENSRNOG00000055915
ENSRNOT00000111477.1	ENSRNOG00000055915
ENSRNOT00000119504.1	ENSRNOG00000069191
ENSRNOT00000117034.1	ENSRNOG00000037285
ENSRNOT00000056386.4	ENSRNOG00000037285
ENSRNOT00000045749.5	ENSRNOG00000032398
ENSRNOT00000101977.1	ENSRNOG00000032398
ENSRNOT00000101908.1	ENSRNOG00000032398
ENSRNOT00000116702.1	ENSRNOG00000001337
ENSRNOT00000105357.1	ENSRNOG00000001337
ENSRNOT00000001807.9	ENSRNOG00000001337
ENSRNOT00000117135.1	ENSRNOG00000006966
ENSRNOT00000087089.2	ENSRNOG00000006966
ENSRNOT00000106921.1	ENSRNOG00000006966
ENSRNOT00000004017.8	ENSRNOG00000006966
ENSRNOT00000086628.2	ENSRNOG00000006966
ENSRNOT00000108479.1	ENSRNOG00000006966
ENSRNOT00000080577.2	ENSRNOG00000006966
ENSRNOT00000026496.4	ENSRNOG00000019430
ENSRNOT00000106786.1	ENSRNOG00000019430
ENSRNOT00000028487.4	ENSRNOG00000020970
ENSRNOT00000089616.2	ENSRNOG00000020970
ENSRNOT00000111449.1	ENSRNOG00000065046
ENSRNOT00000078272.2	ENSRNOG00000057040
ENSRNOT00000090087.2	ENSRNOG00000053289
ENSRNOT00000110360.1	ENSRNOG00000062796
ENSRNOT00000106309.1	ENSRNOG00000012206
ENSRNOT00000017485.7	ENSRNOG00000012206
ENSRNOT00000102205.1	ENSRNOG00000068078
ENSRNOT00000116793.1	ENSRNOG00000065093
ENSRNOT00000105597.1	ENSRNOG00000064439
ENSRNOT00000100100.1	ENSRNOG00000018351
ENSRNOT00000024794.5	ENSRNOG00000018351
ENSRNOT00000103287.1	ENSRNOG00000018351
ENSRNOT00000096279.1	ENSRNOG00000018351
ENSRNOT00000077164.2	ENSRNOG00000003773
ENSRNOT00000114400.1	ENSRNOG00000003773
ENSRNOT00000005031.6	ENSRNOG00000003773
ENSRNOT00000119873.1	ENSRNOG00000068232
ENSRNOT00000114489.1	ENSRNOG00000068035
ENSRNOT00000111670.1	ENSRNOG00000068035
ENSRNOT00000109922.1	ENSRNOG00000068035
ENSRNOT00000013760.5	ENSRNOG00000032508
ENSRNOT00000094627.1	ENSRNOG00000068246
ENSRNOT00000120114.1	ENSRNOG00000068246
ENSRNOT00000056434.4	ENSRNOG00000011042
ENSRNOT00000055270.5	ENSRNOG00000036826
ENSRNOT00000011401.6	ENSRNOG00000008618
ENSRNOT00000106377.1	ENSRNOG00000008618
ENSRNOT00000090738.2	ENSRNOG00000051647
ENSRNOT00000058700.3	ENSRNOG00000030807
ENSRNOT00000015775.4	ENSRNOG00000011358
ENSRNOT00000105868.1	ENSRNOG00000011358
ENSRNOT00000089554.2	ENSRNOG00000011358
ENSRNOT00000099361.1	ENSRNOG00000065967
ENSRNOT00000117843.1	ENSRNOG00000065681
ENSRNOT00000098722.1	ENSRNOG00000062332
ENSRNOT00000111568.1	ENSRNOG00000070524
ENSRNOT00000101011.1	ENSRNOG00000063367
ENSRNOT00000112421.1	ENSRNOG00000015055
ENSRNOT00000105728.1	ENSRNOG00000015055
ENSRNOT00000020219.4	ENSRNOG00000015055
ENSRNOT00000013771.7	ENSRNOG00000010363
ENSRNOT00000109668.1	ENSRNOG00000010363
ENSRNOT00000083758.2	ENSRNOG00000052439
ENSRNOT00000078203.2	ENSRNOG00000038370
ENSRNOT00000103458.1	ENSRNOG00000038370
ENSRNOT00000108250.1	ENSRNOG00000038370
ENSRNOT00000058422.5	ENSRNOG00000038370
ENSRNOT00000091789.2	ENSRNOG00000058866
ENSRNOT00000109142.1	ENSRNOG00000058866
ENSRNOT00000102636.1	ENSRNOG00000058866
ENSRNOT00000079535.2	ENSRNOG00000058866
ENSRNOT00000082288.2	ENSRNOG00000058866
ENSRNOT00000117532.1	ENSRNOG00000051711
ENSRNOT00000078285.2	ENSRNOG00000051711
ENSRNOT00000097087.1	ENSRNOG00000051711
ENSRNOT00000084540.2	ENSRNOG00000051711
ENSRNOT00000117136.1	ENSRNOG00000070813
ENSRNOT00000112366.1	ENSRNOG00000070813
ENSRNOT00000110777.1	ENSRNOG00000015873
ENSRNOT00000041886.3	ENSRNOG00000015873
ENSRNOT00000090176.2	ENSRNOG00000055465
ENSRNOT00000009693.6	ENSRNOG00000007271
ENSRNOT00000083488.2	ENSRNOG00000007271
ENSRNOT00000080998.2	ENSRNOG00000058283
ENSRNOT00000026744.8	ENSRNOG00000019751
ENSRNOT00000079844.2	ENSRNOG00000019751
ENSRNOT00000085091.2	ENSRNOG00000061836
ENSRNOT00000114028.1	ENSRNOG00000061836
ENSRNOT00000111196.1	ENSRNOG00000066620
ENSRNOT00000086505.2	ENSRNOG00000006807
ENSRNOT00000009111.6	ENSRNOG00000006807
ENSRNOT00000087708.2	ENSRNOG00000058614
ENSRNOT00000003284.6	ENSRNOG00000002407
ENSRNOT00000093722.2	ENSRNOG00000002407
ENSRNOT00000089118.2	ENSRNOG00000002407
ENSRNOT00000090207.2	ENSRNOG00000002407
ENSRNOT00000040132.5	ENSRNOG00000002407
ENSRNOT00000115570.1	ENSRNOG00000002407
ENSRNOT00000101094.1	ENSRNOG00000002407
ENSRNOT00000106458.1	ENSRNOG00000020994
ENSRNOT00000028496.5	ENSRNOG00000020994
ENSRNOT00000096475.1	ENSRNOG00000020994
ENSRNOT00000086375.2	ENSRNOG00000052510
ENSRNOT00000086106.2	ENSRNOG00000056888
ENSRNOT00000101376.1	ENSRNOG00000068032
ENSRNOT00000109795.1	ENSRNOG00000068032
ENSRNOT00000006979.8	ENSRNOG00000005227
ENSRNOT00000024261.5	ENSRNOG00000017952
ENSRNOT00000111467.1	ENSRNOG00000017952
ENSRNOT00000096521.1	ENSRNOG00000017952
ENSRNOT00000100613.1	ENSRNOG00000017952
ENSRNOT00000078646.2	ENSRNOG00000058372
ENSRNOT00000066322.2	ENSRNOG00000042740
ENSRNOT00000106107.1	ENSRNOG00000042740
ENSRNOT00000118711.1	ENSRNOG00000042740
ENSRNOT00000102630.1	ENSRNOG00000042740
ENSRNOT00000011499.8	ENSRNOG00000008673
ENSRNOT00000099673.1	ENSRNOG00000008673
ENSRNOT00000108586.1	ENSRNOG00000008673
ENSRNOT00000086325.2	ENSRNOG00000055263
ENSRNOT00000095706.1	ENSRNOG00000063540
ENSRNOT00000004011.7	ENSRNOG00000002944
ENSRNOT00000080859.2	ENSRNOG00000055221
ENSRNOT00000081718.2	ENSRNOG00000033809
ENSRNOT00000097589.1	ENSRNOG00000033809
ENSRNOT00000064581.2	ENSRNOG00000033809
ENSRNOT00000094892.1	ENSRNOG00000069442
ENSRNOT00000115072.1	ENSRNOG00000067112
ENSRNOT00000106685.1	ENSRNOG00000066376
ENSRNOT00000119083.1	ENSRNOG00000066122
ENSRNOT00000077492.2	ENSRNOG00000026169
ENSRNOT00000036030.5	ENSRNOG00000026169
ENSRNOT00000011787.8	ENSRNOG00000008901
ENSRNOT00000102109.1	ENSRNOG00000062422
ENSRNOT00000095685.1	ENSRNOG00000070761
ENSRNOT00000087029.2	ENSRNOG00000028075
ENSRNOT00000036954.5	ENSRNOG00000028075
ENSRNOT00000079145.2	ENSRNOG00000059888
ENSRNOT00000080028.2	ENSRNOG00000060229
ENSRNOT00000113903.1	ENSRNOG00000064675
ENSRNOT00000025529.8	ENSRNOG00000018403
ENSRNOT00000116331.1	ENSRNOG00000018403
ENSRNOT00000102482.1	ENSRNOG00000018403
ENSRNOT00000086944.2	ENSRNOG00000014629
ENSRNOT00000019690.6	ENSRNOG00000014629
ENSRNOT00000093951.1	ENSRNOG00000014629
ENSRNOT00000064840.4	ENSRNOG00000017912
ENSRNOT00000065181.4	ENSRNOG00000017912
ENSRNOT00000087723.2	ENSRNOG00000017912
ENSRNOT00000005016.6	ENSRNOG00000003495
ENSRNOT00000081813.2	ENSRNOG00000003495
ENSRNOT00000109531.1	ENSRNOG00000067092
ENSRNOT00000083104.2	ENSRNOG00000060814
ENSRNOT00000086751.2	ENSRNOG00000019550
ENSRNOT00000081327.2	ENSRNOG00000019550
ENSRNOT00000093762.1	ENSRNOG00000019550
ENSRNOT00000026531.7	ENSRNOG00000019550
ENSRNOT00000089912.2	ENSRNOG00000019550
ENSRNOT00000115245.1	ENSRNOG00000067412
ENSRNOT00000111047.1	ENSRNOG00000067412
ENSRNOT00000114256.1	ENSRNOG00000067412
ENSRNOT00000017371.6	ENSRNOG00000012864
ENSRNOT00000116974.1	ENSRNOG00000012864
ENSRNOT00000085736.2	ENSRNOG00000012864
ENSRNOT00000108922.1	ENSRNOG00000012864
ENSRNOT00000107730.1	ENSRNOG00000012864
ENSRNOT00000089521.2	ENSRNOG00000030466
ENSRNOT00000088513.2	ENSRNOG00000058443
ENSRNOT00000035373.6	ENSRNOG00000025596
ENSRNOT00000107462.1	ENSRNOG00000025596
ENSRNOT00000102420.1	ENSRNOG00000025596
ENSRNOT00000006764.8	ENSRNOG00000004900
ENSRNOT00000032941.3	ENSRNOG00000004900
ENSRNOT00000109306.1	ENSRNOG00000064915
ENSRNOT00000085538.2	ENSRNOG00000055199
ENSRNOT00000108456.1	ENSRNOG00000038574
ENSRNOT00000058842.3	ENSRNOG00000038574
ENSRNOT00000053061.2	ENSRNOG00000034938
ENSRNOT00000016040.8	ENSRNOG00000011964
ENSRNOT00000099159.1	ENSRNOG00000011964
ENSRNOT00000033781.4	ENSRNOG00000022488
ENSRNOT00000004412.6	ENSRNOG00000003302
ENSRNOT00000064858.4	ENSRNOG00000023348
ENSRNOT00000011714.9	ENSRNOG00000023348
ENSRNOT00000018652.6	ENSRNOG00000013670
ENSRNOT00000102177.1	ENSRNOG00000013670
ENSRNOT00000023751.8	ENSRNOG00000017609
ENSRNOT00000103191.1	ENSRNOG00000063270
ENSRNOT00000077347.2	ENSRNOG00000003186
ENSRNOT00000004298.7	ENSRNOG00000003186
ENSRNOT00000115467.1	ENSRNOG00000063568
ENSRNOT00000112721.1	ENSRNOG00000063568
ENSRNOT00000103304.1	ENSRNOG00000063568
ENSRNOT00000117061.1	ENSRNOG00000063568
ENSRNOT00000105884.1	ENSRNOG00000063568
ENSRNOT00000106125.1	ENSRNOG00000014059
ENSRNOT00000080600.2	ENSRNOG00000014059
ENSRNOT00000018905.6	ENSRNOG00000014059
ENSRNOT00000119248.1	ENSRNOG00000014059
ENSRNOT00000115387.1	ENSRNOG00000068219
ENSRNOT00000034533.6	ENSRNOG00000025797
ENSRNOT00000041328.4	ENSRNOG00000030963
ENSRNOT00000084867.2	ENSRNOG00000030387
ENSRNOT00000058479.5	ENSRNOG00000030387
ENSRNOT00000078131.2	ENSRNOG00000030387
ENSRNOT00000104139.1	ENSRNOG00000013733
ENSRNOT00000066793.4	ENSRNOG00000013733
ENSRNOT00000111258.1	ENSRNOG00000013733
ENSRNOT00000093891.1	ENSRNOG00000066680
ENSRNOT00000101918.1	ENSRNOG00000067896
ENSRNOT00000037844.4	ENSRNOG00000023896
ENSRNOT00000111909.1	ENSRNOG00000023896
ENSRNOT00000088634.2	ENSRNOG00000057236
ENSRNOT00000109886.1	ENSRNOG00000062575
ENSRNOT00000109241.1	ENSRNOG00000070221
ENSRNOT00000119007.1	ENSRNOG00000070221
ENSRNOT00000078873.2	ENSRNOG00000057172
ENSRNOT00000026010.7	ENSRNOG00000019128
ENSRNOT00000009777.6	ENSRNOG00000007395
ENSRNOT00000018737.6	ENSRNOG00000031612
ENSRNOT00000105072.1	ENSRNOG00000031612
ENSRNOT00000113202.1	ENSRNOG00000031612
ENSRNOT00000108866.1	ENSRNOG00000031612
ENSRNOT00000095875.1	ENSRNOG00000031612
ENSRNOT00000110409.1	ENSRNOG00000031612
ENSRNOT00000104921.1	ENSRNOG00000031612
ENSRNOT00000115333.1	ENSRNOG00000031612
ENSRNOT00000108990.1	ENSRNOG00000031612
ENSRNOT00000099901.1	ENSRNOG00000031612
ENSRNOT00000116991.1	ENSRNOG00000070795
ENSRNOT00000103309.1	ENSRNOG00000067770
ENSRNOT00000025219.6	ENSRNOG00000018639
ENSRNOT00000117504.1	ENSRNOG00000018639
ENSRNOT00000033420.7	ENSRNOG00000021469
ENSRNOT00000097322.1	ENSRNOG00000062964
ENSRNOT00000107335.1	ENSRNOG00000070390
ENSRNOT00000115835.1	ENSRNOG00000070390
ENSRNOT00000102706.1	ENSRNOG00000067193
ENSRNOT00000113071.1	ENSRNOG00000017679
ENSRNOT00000024077.4	ENSRNOG00000017679
ENSRNOT00000085395.2	ENSRNOG00000017679
ENSRNOT00000064190.4	ENSRNOG00000042044
ENSRNOT00000006450.8	ENSRNOG00000004717
ENSRNOT00000061208.3	ENSRNOG00000003137
ENSRNOT00000111695.1	ENSRNOG00000003137
ENSRNOT00000110981.1	ENSRNOG00000065897
ENSRNOT00000081864.2	ENSRNOG00000001809
ENSRNOT00000111878.1	ENSRNOG00000067210
ENSRNOT00000083862.2	ENSRNOG00000062705
ENSRNOT00000080064.2	ENSRNOG00000052827
ENSRNOT00000082559.2	ENSRNOG00000060204
ENSRNOT00000108229.1	ENSRNOG00000008945
ENSRNOT00000012260.7	ENSRNOG00000008945
ENSRNOT00000092606.2	ENSRNOG00000002894
ENSRNOT00000003933.6	ENSRNOG00000002894
ENSRNOT00000119977.1	ENSRNOG00000064762
ENSRNOT00000077114.2	ENSRNOG00000053742
ENSRNOT00000077480.2	ENSRNOG00000013792
ENSRNOT00000091471.2	ENSRNOG00000053943
ENSRNOT00000113689.1	ENSRNOG00000053943
ENSRNOT00000110253.1	ENSRNOG00000068106
ENSRNOT00000105526.1	ENSRNOG00000065163
ENSRNOT00000084716.2	ENSRNOG00000058998
ENSRNOT00000042161.4	ENSRNOG00000030738
ENSRNOT00000029208.6	ENSRNOG00000027468
ENSRNOT00000035605.6	ENSRNOG00000023338
ENSRNOT00000032248.4	ENSRNOG00000008587
ENSRNOT00000114201.1	ENSRNOG00000008587
ENSRNOT00000114153.1	ENSRNOG00000008587
ENSRNOT00000094475.1	ENSRNOG00000025702
ENSRNOT00000107393.1	ENSRNOG00000025702
ENSRNOT00000106205.1	ENSRNOG00000025702
ENSRNOT00000044071.6	ENSRNOG00000025702
ENSRNOT00000119628.1	ENSRNOG00000025702
ENSRNOT00000091366.2	ENSRNOG00000055520
ENSRNOT00000025627.7	ENSRNOG00000018697
ENSRNOT00000084769.2	ENSRNOG00000018697
ENSRNOT00000095612.1	ENSRNOG00000063354
ENSRNOT00000102852.1	ENSRNOG00000063354
ENSRNOT00000119584.1	ENSRNOG00000063354
ENSRNOT00000115912.1	ENSRNOG00000060528
ENSRNOT00000106257.1	ENSRNOG00000060528
ENSRNOT00000092024.2	ENSRNOG00000060528
ENSRNOT00000081307.2	ENSRNOG00000060528
ENSRNOT00000106180.1	ENSRNOG00000060528
ENSRNOT00000101230.1	ENSRNOG00000060528
ENSRNOT00000086369.2	ENSRNOG00000059346
ENSRNOT00000002492.6	ENSRNOG00000001821
ENSRNOT00000089988.2	ENSRNOG00000001821
ENSRNOT00000073486.3	ENSRNOG00000046057
ENSRNOT00000087932.2	ENSRNOG00000053498
ENSRNOT00000005706.8	ENSRNOG00000004179
ENSRNOT00000090300.2	ENSRNOG00000057805
ENSRNOT00000112556.1	ENSRNOG00000003224
ENSRNOT00000004314.7	ENSRNOG00000003224
ENSRNOT00000025743.5	ENSRNOG00000019043
ENSRNOT00000094121.1	ENSRNOG00000068686
ENSRNOT00000106294.1	ENSRNOG00000068686
ENSRNOT00000086780.2	ENSRNOG00000053802
ENSRNOT00000087319.2	ENSRNOG00000051997
ENSRNOT00000103377.1	ENSRNOG00000003233
ENSRNOT00000004322.7	ENSRNOG00000003233
ENSRNOT00000091630.2	ENSRNOG00000058887
ENSRNOT00000028288.8	ENSRNOG00000020847
ENSRNOT00000107416.1	ENSRNOG00000020847
ENSRNOT00000108271.1	ENSRNOG00000066346
ENSRNOT00000108138.1	ENSRNOG00000069326
ENSRNOT00000115246.1	ENSRNOG00000069326
ENSRNOT00000109960.1	ENSRNOG00000069326
ENSRNOT00000024440.6	ENSRNOG00000018051
ENSRNOT00000110498.1	ENSRNOG00000018051
ENSRNOT00000074347.3	ENSRNOG00000050983
ENSRNOT00000066001.3	ENSRNOG00000008922
ENSRNOT00000107290.1	ENSRNOG00000008922
ENSRNOT00000086962.2	ENSRNOG00000008922
ENSRNOT00000096172.1	ENSRNOG00000066893
ENSRNOT00000104458.1	ENSRNOG00000066893
ENSRNOT00000098788.1	ENSRNOG00000066893
ENSRNOT00000099126.1	ENSRNOG00000066893
ENSRNOT00000119090.1	ENSRNOG00000066893
ENSRNOT00000095630.1	ENSRNOG00000066893
ENSRNOT00000110774.1	ENSRNOG00000066893
ENSRNOT00000021816.7	ENSRNOG00000016212
ENSRNOT00000100655.1	ENSRNOG00000016212
ENSRNOT00000094737.1	ENSRNOG00000016212
ENSRNOT00000073951.3	ENSRNOG00000047393
ENSRNOT00000090306.2	ENSRNOG00000055522
ENSRNOT00000004448.7	ENSRNOG00000003332
ENSRNOT00000115242.1	ENSRNOG00000023463
ENSRNOT00000030975.6	ENSRNOG00000023463
ENSRNOT00000113151.1	ENSRNOG00000023463
ENSRNOT00000116577.1	ENSRNOG00000023463
ENSRNOT00000103986.1	ENSRNOG00000068224
ENSRNOT00000083797.2	ENSRNOG00000055808
ENSRNOT00000012533.7	ENSRNOG00000009006
ENSRNOT00000071819.4	ENSRNOG00000022899
ENSRNOT00000075076.3	ENSRNOG00000046143
ENSRNOT00000119078.1	ENSRNOG00000046143
ENSRNOT00000042786.5	ENSRNOG00000029855
ENSRNOT00000088681.2	ENSRNOG00000029855
ENSRNOT00000078922.2	ENSRNOG00000054061
ENSRNOT00000090973.2	ENSRNOG00000059871
ENSRNOT00000120158.1	ENSRNOG00000012630
ENSRNOT00000085355.2	ENSRNOG00000012630
ENSRNOT00000017254.7	ENSRNOG00000012630
ENSRNOT00000090977.2	ENSRNOG00000050473
ENSRNOT00000094707.1	ENSRNOG00000050473
ENSRNOT00000099522.1	ENSRNOG00000070815
ENSRNOT00000079220.2	ENSRNOG00000060943
ENSRNOT00000025740.6	ENSRNOG00000018975
ENSRNOT00000111893.1	ENSRNOG00000018975
ENSRNOT00000019214.5	ENSRNOG00000014302
ENSRNOT00000002487.8	ENSRNOG00000001816
ENSRNOT00000111183.1	ENSRNOG00000064472
ENSRNOT00000079322.2	ENSRNOG00000056523
ENSRNOT00000004475.7	ENSRNOG00000003348
ENSRNOT00000005262.6	ENSRNOG00000003873
ENSRNOT00000105969.1	ENSRNOG00000070490
ENSRNOT00000090136.2	ENSRNOG00000056506
ENSRNOT00000027528.6	ENSRNOG00000020322
ENSRNOT00000118191.1	ENSRNOG00000020322
ENSRNOT00000094785.1	ENSRNOG00000020322
ENSRNOT00000101979.1	ENSRNOG00000062511
ENSRNOT00000089125.2	ENSRNOG00000047098
ENSRNOT00000089102.2	ENSRNOG00000047098
ENSRNOT00000099220.1	ENSRNOG00000047098
ENSRNOT00000090678.2	ENSRNOG00000047098
ENSRNOT00000087661.2	ENSRNOG00000047098
ENSRNOT00000113702.1	ENSRNOG00000047098
ENSRNOT00000090422.2	ENSRNOG00000047098
ENSRNOT00000019913.7	ENSRNOG00000047098
ENSRNOT00000114441.1	ENSRNOG00000047098
ENSRNOT00000090745.2	ENSRNOG00000047098
ENSRNOT00000026099.7	ENSRNOG00000019252
ENSRNOT00000066174.3	ENSRNOG00000004026
ENSRNOT00000119758.1	ENSRNOG00000004026
ENSRNOT00000041354.5	ENSRNOG00000004026
ENSRNOT00000088332.2	ENSRNOG00000055172
ENSRNOT00000028125.8	ENSRNOG00000020721
ENSRNOT00000023291.6	ENSRNOG00000017325
ENSRNOT00000113290.1	ENSRNOG00000068942
ENSRNOT00000108100.1	ENSRNOG00000001627
ENSRNOT00000119138.1	ENSRNOG00000001627
ENSRNOT00000113493.1	ENSRNOG00000001627
ENSRNOT00000070871.4	ENSRNOG00000001627
ENSRNOT00000047817.7	ENSRNOG00000001627
ENSRNOT00000063864.5	ENSRNOG00000001627
ENSRNOT00000002220.9	ENSRNOG00000001627
ENSRNOT00000072140.3	ENSRNOG00000001627
ENSRNOT00000049859.7	ENSRNOG00000001627
ENSRNOT00000002223.9	ENSRNOG00000001627
ENSRNOT00000026613.5	ENSRNOG00000019653
ENSRNOT00000032383.4	ENSRNOG00000021992
ENSRNOT00000080913.2	ENSRNOG00000054821
ENSRNOT00000025907.6	ENSRNOG00000019107
ENSRNOT00000107788.1	ENSRNOG00000063325
ENSRNOT00000049070.4	ENSRNOG00000006450
ENSRNOT00000015618.7	ENSRNOG00000011463
ENSRNOT00000078324.2	ENSRNOG00000068517
ENSRNOT00000104584.1	ENSRNOG00000006800
ENSRNOT00000008883.8	ENSRNOG00000006800
ENSRNOT00000112460.1	ENSRNOG00000062704
ENSRNOT00000033300.5	ENSRNOG00000028679
ENSRNOT00000029441.7	ENSRNOG00000026323
ENSRNOT00000088487.2	ENSRNOG00000058120
ENSRNOT00000079356.2	ENSRNOG00000058120
ENSRNOT00000086819.2	ENSRNOG00000065508
ENSRNOT00000113829.1	ENSRNOG00000066285
ENSRNOT00000094894.1	ENSRNOG00000066285
ENSRNOT00000010539.4	ENSRNOG00000007999
ENSRNOT00000017579.6	ENSRNOG00000012947
ENSRNOT00000106081.1	ENSRNOG00000012947
ENSRNOT00000100920.1	ENSRNOG00000064419
ENSRNOT00000040890.7	ENSRNOG00000028879
ENSRNOT00000094837.1	ENSRNOG00000028879
ENSRNOT00000065379.4	ENSRNOG00000028879
ENSRNOT00000032481.6	ENSRNOG00000027628
ENSRNOT00000112384.1	ENSRNOG00000009474
ENSRNOT00000120321.1	ENSRNOG00000009474
ENSRNOT00000013046.6	ENSRNOG00000009474
ENSRNOT00000101753.1	ENSRNOG00000054423
ENSRNOT00000112526.1	ENSRNOG00000054423
ENSRNOT00000083698.2	ENSRNOG00000054423
ENSRNOT00000021580.3	ENSRNOG00000016116
ENSRNOT00000015281.5	ENSRNOG00000011497
ENSRNOT00000082334.2	ENSRNOG00000064954
ENSRNOT00000038248.6	ENSRNOG00000027595
ENSRNOT00000101981.1	ENSRNOG00000019052
ENSRNOT00000032419.5	ENSRNOG00000019052
ENSRNOT00000111793.1	ENSRNOG00000070057
ENSRNOT00000051947.6	ENSRNOG00000030073
ENSRNOT00000048655.6	ENSRNOG00000030073
ENSRNOT00000012506.6	ENSRNOG00000009224
ENSRNOT00000087185.2	ENSRNOG00000067180
ENSRNOT00000084884.2	ENSRNOG00000013461
ENSRNOT00000099492.1	ENSRNOG00000013461
ENSRNOT00000035606.7	ENSRNOG00000013461
ENSRNOT00000095431.1	ENSRNOG00000070878
ENSRNOT00000107288.1	ENSRNOG00000066525
ENSRNOT00000055268.4	ENSRNOG00000064464
ENSRNOT00000086955.2	ENSRNOG00000001789
ENSRNOT00000002435.5	ENSRNOG00000001789
ENSRNOT00000099650.1	ENSRNOG00000065588
ENSRNOT00000004416.7	ENSRNOG00000003234
ENSRNOT00000114301.1	ENSRNOG00000003234
ENSRNOT00000117920.1	ENSRNOG00000003234
ENSRNOT00000095237.1	ENSRNOG00000003234
ENSRNOT00000096472.1	ENSRNOG00000003234
ENSRNOT00000087118.2	ENSRNOG00000003234
ENSRNOT00000009452.7	ENSRNOG00000007036
ENSRNOT00000081617.2	ENSRNOG00000057055
ENSRNOT00000002484.7	ENSRNOG00000001815
ENSRNOT00000104777.1	ENSRNOG00000001815
ENSRNOT00000089294.2	ENSRNOG00000001815
ENSRNOT00000005556.5	ENSRNOG00000004117
ENSRNOT00000048027.5	ENSRNOG00000033923
ENSRNOT00000095499.1	ENSRNOG00000033923
ENSRNOT00000085575.2	ENSRNOG00000060841
ENSRNOT00000114193.1	ENSRNOG00000017352
ENSRNOT00000023379.5	ENSRNOG00000017352
ENSRNOT00000012720.8	ENSRNOG00000009536
ENSRNOT00000022748.7	ENSRNOG00000016888
ENSRNOT00000095651.1	ENSRNOG00000016888
ENSRNOT00000011054.8	ENSRNOG00000008338
ENSRNOT00000104755.1	ENSRNOG00000008338
ENSRNOT00000058327.4	ENSRNOG00000003066
ENSRNOT00000087956.2	ENSRNOG00000055565
ENSRNOT00000013233.5	ENSRNOG00000009718
ENSRNOT00000092478.2	ENSRNOG00000002669
ENSRNOT00000115825.1	ENSRNOG00000002669
ENSRNOT00000003687.10	ENSRNOG00000002669
ENSRNOT00000103449.1	ENSRNOG00000001331
ENSRNOT00000001799.6	ENSRNOG00000001331
ENSRNOT00000119732.1	ENSRNOG00000067492
ENSRNOT00000029755.3	ENSRNOG00000024330
ENSRNOT00000106210.1	ENSRNOG00000004390
